Date,NO2,O3,CO2,SO2,PM10,china,china1,china2,china3,Rainfall(mm/day),Wind velocity(m/s),Humidity,Wind direction_E,Wind direction_NE,Wind direction_NW,Wind direction_S,Wind direction_SE,Wind direction_SW,Wind direction_W
20101205,0.05080555555555556,0.002555555555555557,1.0342857142857145,0.006333333333333338,55.08333333333334,65.5,19.95833333333333,58.33333333333334,40.375,0.0,2.645833333333333,61.04166666666666,1,0,0,0,0,0,0
20101206,0.03133333333333335,0.011000000000000005,0.7222222222222224,0.005777777777777781,64.3888888888889,19.95833333333333,58.33333333333334,40.375,198.70833333333331,5.0,3.933333333333333,55.33333333333334,0,0,0,0,0,0,1
20101207,0.03530555555555556,0.008777777777777782,0.6222222222222221,0.00541666666666667,36.138888888888886,58.33333333333334,40.375,198.70833333333331,95.5,0.0,1.9666666666666668,40.125,0,0,0,0,1,0,0
20101208,0.04519444444444445,0.004055555555555558,0.7361111111111112,0.006527777777777782,41.083333333333336,40.375,198.70833333333331,95.5,49.58333333333334,0.0,1.6875,55.95833333333334,0,0,0,1,0,0,0
20101209,0.03594444444444445,0.01119444444444445,0.6833333333333332,0.0066111111111111145,42.138888888888886,198.70833333333331,95.5,49.58333333333334,116.75,0.0,2.6375,55.95833333333334,0,0,0,0,0,1,0
20101210,0.046805555555555566,0.004722222222222225,0.8305555555555556,0.007027777777777782,75.0,95.5,49.58333333333334,116.75,15.666666666666664,0.0,2.4875000000000003,35.291666666666664,0,0,0,0,0,0,1
20101211,0.02455555555555557,0.015472222222222231,0.5555555555555556,0.005833333333333336,73.80555555555556,49.58333333333334,116.75,15.666666666666664,17.125,1.0,3.0749999999999997,40.25,1,0,0,0,0,0,0
20101212,0.036500000000000005,0.00791666666666667,0.6194444444444442,0.0046111111111111144,25.0,116.75,15.666666666666664,17.125,22.79166666666667,0.0,3.7291666666666674,34.041666666666664,0,0,0,0,0,0,1
20101213,0.05036111111111111,0.003000000000000002,0.9472222222222224,0.0066111111111111145,43.38888888888889,15.666666666666664,17.125,22.79166666666667,55.66666666666666,1.0,2.1708333333333334,65.16666666666667,0,0,0,0,1,0,0
20101214,0.027166666666666686,0.01433333333333334,0.5571428571428572,0.004916666666666671,34.638888888888886,17.125,22.79166666666667,55.66666666666666,121.625,0.0,1.8791666666666669,53.41666666666666,1,0,0,0,0,0,0
20101215,0.021027777777777788,0.019361111111111117,0.4638888888888889,0.00591666666666667,39.333333333333336,22.79166666666667,55.66666666666666,121.625,278.1666666666667,0.0,1.5666666666666664,81.25,0,0,0,1,0,0,0
20101216,0.037500000000000006,0.009571428571428576,0.6638888888888888,0.006222222222222226,45.861111111111114,55.66666666666666,121.625,278.1666666666667,137.83333333333334,0.0,2.4625000000000004,73.25,0,1,0,0,0,0,0
20101217,0.045361111111111116,0.0038285714285714303,0.8444444444444443,0.006750000000000003,74.16666666666667,121.625,278.1666666666667,137.83333333333334,210.66666666666663,0.3,4.325,65.70833333333333,0,0,0,1,0,0,0
20101218,0.052611111111111115,0.004285714285714287,1.0000000000000002,0.006722222222222226,94.19444444444444,278.1666666666667,137.83333333333334,210.66666666666663,441.5,0.0,3.670833333333333,43.70833333333334,0,0,0,0,0,1,0
20101219,0.054749999999999986,0.0037142857142857147,1.1324324324324324,0.007111111111111116,83.52777777777777,137.83333333333334,210.66666666666663,441.5,121.79166666666669,0.0,2.579166666666667,53.83333333333334,0,1,0,0,0,0,0
20101220,0.05327777777777778,0.005114285714285715,1.2583333333333333,0.01002777777777778,144.13888888888889,210.66666666666663,441.5,121.79166666666669,24.08333333333333,0.0,1.875,70.45833333333333,1,0,0,0,0,0,0
20101221,0.05763888888888888,0.0038857142857142883,1.2611111111111108,0.008888888888888894,115.02777777777777,441.5,121.79166666666669,24.08333333333333,47.75,0.0,3.629166666666667,49.25,0,0,0,0,0,0,1
20101222,0.057416666666666664,0.0034166666666666685,1.0722222222222222,0.007500000000000003,70.5,121.79166666666669,24.08333333333333,47.75,56.75,0.0,1.9333333333333336,34.458333333333336,0,0,0,0,0,1,0
20101223,0.037277777777777785,0.009750000000000005,0.7888888888888888,0.007638888888888894,72.19444444444444,24.08333333333333,47.75,56.75,47.20833333333334,2.5,2.433333333333333,74.04166666666667,0,0,0,0,1,0,0
20101224,0.020055555555555563,0.01720000000000001,0.42777777777777776,0.004472222222222225,44.5,47.75,56.75,47.20833333333334,77.0,0.0,2.308333333333333,52.91666666666666,0,0,0,0,0,1,0
20101225,0.019083333333333345,0.020057142857142867,0.4371428571428572,0.005777777777777781,35.694444444444436,56.75,47.20833333333334,77.0,30.54166666666667,1.5,4.166666666666667,57.375,0,0,0,0,1,0,0
20101226,0.02672222222222224,0.015694444444444452,0.513888888888889,0.0059444444444444475,47.74285714285714,47.20833333333334,77.0,30.54166666666667,34.291666666666664,0.0,4.066666666666666,37.833333333333336,0,0,0,0,0,0,1
20101227,0.05116666666666668,0.0055555555555555575,1.0472222222222225,0.006000000000000004,56.694444444444436,77.0,30.54166666666667,34.291666666666664,17.708333333333332,0.0,3.395833333333334,30.20833333333333,0,1,0,0,0,0,0
20101228,0.04405555555555556,0.0060833333333333356,0.8972222222222221,0.0064722222222222256,62.444444444444436,30.54166666666667,34.291666666666664,17.708333333333332,18.608695652173914,0.0,2.341666666666667,35.541666666666664,0,0,0,0,1,0,0
20101229,0.04081081081081081,0.00948648648648649,0.6783783783783784,0.006891891891891895,38.611111111111114,34.291666666666664,17.708333333333332,18.608695652173914,36.0,0.0,4.358333333333333,43.25,0,0,0,0,0,0,1
20101230,0.03443243243243245,0.01113513513513514,0.6270270270270271,0.007162162162162167,40.111111111111114,17.708333333333332,18.608695652173914,36.0,37.875,0.0,3.9708333333333337,34.166666666666664,0,0,0,0,0,0,1
20101231,0.02835135135135136,0.015162162162162169,0.6027027027027028,0.009054054054054057,41.162162162162154,18.608695652173914,36.0,37.875,169.29166666666666,0.0,2.0416666666666674,42.79166666666666,0,0,0,0,0,1,0
20110101,0.043350000000000014,0.007775000000000005,0.9025000000000002,0.007650000000000005,60.575,36.0,37.875,169.29166666666666,82.79166666666667,1.4,2.9500000000000006,70.875,1,0,0,0,0,0,0
20110102,0.0513,0.008725000000000005,1.0775,0.006000000000000004,66.75,37.875,169.29166666666666,82.79166666666667,19.625,0.0,2.3875,46.66666666666666,0,0,0,0,1,0,0
20110103,0.057975000000000027,0.005050000000000002,1.0900000000000003,0.005450000000000004,65.45,169.29166666666666,82.79166666666667,19.625,16.083333333333332,0.0,2.7375000000000007,56.58333333333334,0,1,0,0,0,0,0
20110104,0.050425,0.006900000000000003,0.9525,0.0063250000000000025,60.7,82.79166666666667,19.625,16.083333333333332,50.91666666666666,0.4,2.033333333333333,77.70833333333333,0,0,0,0,0,1,0
20110105,0.03412500000000001,0.01597500000000001,0.6000000000000002,0.007128205128205131,41.425,19.625,16.083333333333332,50.91666666666666,77.06666666666666,0.0,1.5083333333333335,52.0,0,0,0,1,0,0,0
20110106,0.029975000000000005,0.01745000000000001,0.5475000000000001,0.006050000000000003,36.875,16.083333333333332,50.91666666666666,77.06666666666666,95.62533535908652,0.0,1.6083333333333336,55.08333333333334,0,0,0,0,1,0,0
20110107,0.045550000000000014,0.009350000000000006,0.7775000000000001,0.006175000000000004,44.8,50.91666666666666,77.06666666666666,95.62533535908652,82.8888888888889,0.0,2.704166666666667,56.70833333333334,0,0,0,0,0,0,1
20110108,0.058924999999999984,0.0034500000000000017,1.0850000000000002,0.008125000000000005,62.0,77.06666666666666,95.62533535908652,82.8888888888889,24.5,0.0,4.479166666666667,37.54166666666666,0,0,0,0,0,0,1
20110109,0.023450000000000013,0.02065000000000001,0.56,0.008800000000000006,44.15,95.62533535908652,82.8888888888889,24.5,66.91666666666667,0.0,3.9416666666666655,32.541666666666664,0,0,0,0,0,0,1
20110110,0.037075,0.011750000000000005,0.6649999999999998,0.006325000000000004,41.4,82.8888888888889,24.5,66.91666666666667,121.5,0.0,3.395833333333334,42.708333333333336,0,0,0,0,0,0,1
20110111,0.05192500000000001,0.004250000000000002,0.9575,0.0072750000000000046,58.8,24.5,66.91666666666667,121.5,16.916666666666668,0.0,2.7458333333333336,48.0,0,0,0,0,0,0,1
20110112,0.027525000000000008,0.01912500000000001,0.5275,0.007075000000000003,37.3,66.91666666666667,121.5,16.916666666666668,16.875,6.0,2.420833333333333,80.375,0,1,0,0,0,0,0
20110113,0.05180000000000001,0.007384615384615388,0.9025,0.007950000000000004,48.875,121.5,16.916666666666668,16.875,39.333333333333336,0.2,2.6791666666666667,70.5,0,0,0,0,0,0,1
20110114,0.04641025641025641,0.010000000000000005,0.7974358974358975,0.007666666666666671,57.43589743589744,16.916666666666668,16.875,39.333333333333336,33.916666666666664,1.9,2.6125000000000003,57.58333333333334,0,0,0,0,0,1,0
20110115,0.020256410256410267,0.022128205128205142,0.4743589743589746,0.005794871794871798,44.282051282051285,16.875,39.333333333333336,33.916666666666664,20.625,1.9,3.479166666666666,64.125,0,0,0,0,0,0,1
20110116,0.02035897435897437,0.021230769230769244,0.4794871794871797,0.0043947368421052655,31.64102564102564,39.333333333333336,33.916666666666664,20.625,20.541666666666668,0.0,4.354166666666667,104.41666666666669,0,0,0,0,0,1,0
20110117,0.04225000000000001,0.009100000000000006,0.7199999999999999,0.005307692307692311,35.675,33.916666666666664,20.625,20.541666666666668,43.20833333333334,0.0,1.8625,58.66666666666666,0,0,0,1,0,0,0
20110118,0.051725,0.007600000000000004,0.9375000000000002,0.006775000000000003,43.95,20.625,20.541666666666668,43.20833333333334,74.45833333333333,0.0,1.8583333333333332,63.66666666666666,0,0,0,0,0,1,0
20110119,0.041450000000000015,0.011400000000000007,0.7175,0.007175000000000004,44.975,20.541666666666668,43.20833333333334,74.45833333333333,48.79166666666666,0.0,2.2166666666666663,64.25,0,0,0,0,0,1,0
20110120,0.03317500000000001,0.014750000000000003,0.6174999999999999,0.007600000000000004,44.575,43.20833333333334,74.45833333333333,48.79166666666666,14.416666666666664,0.0,3.345833333333333,61.375,0,0,0,0,0,0,1
20110121,0.0413,0.010225000000000005,0.7300000000000002,0.007075000000000005,46.75,74.45833333333333,48.79166666666666,14.416666666666664,48.45833333333334,0.0,2.895833333333333,53.41666666666666,0,0,0,0,0,0,1
20110122,0.04817500000000001,0.007725000000000004,0.835,0.007075000000000003,42.75,48.79166666666666,14.416666666666664,48.45833333333334,31.16666666666667,0.0,2.2666666666666666,47.79166666666666,0,0,0,0,0,0,1
20110123,0.04665000000000001,0.0056000000000000025,0.96,0.007825000000000004,54.85,14.416666666666664,48.45833333333334,31.16666666666667,71.45833333333333,0.2,1.8958333333333337,59.75,1,0,0,0,0,0,0
20110124,0.03062500000000002,0.01780000000000001,0.6100000000000001,0.009325000000000005,50.375,48.45833333333334,31.16666666666667,71.45833333333333,27.875,0.0,3.683333333333333,58.33333333333334,0,0,0,0,0,0,1
20110125,0.043675000000000005,0.011175000000000008,0.755,0.0064500000000000035,48.35,31.16666666666667,71.45833333333333,27.875,17.0,0.0,3.0124999999999997,48.66666666666666,0,0,0,0,0,0,1
20110126,0.035850000000000014,0.013850000000000006,0.66,0.007075000000000003,40.525,71.45833333333333,27.875,17.0,12.666666666666664,0.1,2.15,47.375,0,0,0,0,1,0,0
20110127,0.033075000000000014,0.01450000000000001,0.5975,0.007400000000000005,38.275,27.875,17.0,12.666666666666664,21.20833333333333,1.8000000000000005,2.9625000000000004,63.58333333333334,0,0,0,0,0,1,0
20110128,0.03670000000000002,0.012475000000000009,0.6174999999999999,0.006975000000000005,43.725,17.0,12.666666666666664,21.20833333333333,29.16666666666667,0.0,2.5666666666666664,40.5,0,0,0,0,0,1,0
20110129,0.028225000000000014,0.01882500000000001,0.5199999999999999,0.006400000000000005,35.875,12.666666666666664,21.20833333333333,29.16666666666667,37.208333333333336,1.1,2.3874999999999997,53.375,0,0,0,0,1,0,0
20110130,0.02140000000000001,0.02292500000000001,0.4400000000000001,0.005675000000000004,37.275,21.20833333333333,29.16666666666667,37.208333333333336,52.91666666666666,0.0,3.704166666666667,47.45833333333334,0,0,0,0,0,0,1
20110131,0.049625,0.008350000000000005,0.8975000000000002,0.007200000000000003,45.7,29.16666666666667,37.208333333333336,52.91666666666666,110.20833333333331,0.0,4.5875,36.91666666666666,0,0,0,0,0,0,1
20110201,0.06587499999999999,0.0051500000000000035,1.3400000000000003,0.009300000000000004,72.45,37.208333333333336,52.91666666666666,110.20833333333331,120.45833333333331,0.0,2.45,46.625,0,0,0,0,0,0,1
20110202,0.06957500000000003,0.005975000000000003,1.525,0.01530000000000001,108.7,52.91666666666666,110.20833333333331,120.45833333333331,120.625,0.0,2.4666666666666663,47.79166666666666,0,0,0,0,0,1,0
20110203,0.061725000000000016,0.006925000000000003,1.475,0.010975000000000006,135.65,110.20833333333331,120.45833333333331,120.625,48.75,0.0,2.095833333333334,44.875,0,0,0,0,0,1,0
20110204,0.050775,0.012525000000000005,1.2450000000000006,0.011725000000000006,156.325,120.45833333333331,120.625,48.75,146.41666666666666,0.0,2.9125,42.333333333333336,0,0,0,0,0,0,1
20110205,0.051825,0.009400000000000006,1.1825,0.011050000000000006,151.17948717948718,120.625,48.75,146.41666666666666,93.29166666666669,0.0,2.5375000000000005,41.125,0,0,0,0,0,0,1
20110206,0.06465,0.0027500000000000016,1.6650000000000005,0.009000000000000005,153.46153846153842,48.75,146.41666666666666,93.29166666666669,124.66666666666669,0.0,2.225,42.66666666666666,0,0,0,0,0,0,1
20110207,0.060825,0.0037500000000000025,1.47,0.007875000000000005,129.625,146.41666666666666,93.29166666666669,124.66666666666669,68.16666666666667,0.4,2.558333333333333,58.33333333333334,0,0,0,1,0,0,0
20110208,0.051425,0.009300000000000004,1.035,0.008025000000000004,78.425,93.29166666666669,124.66666666666669,68.16666666666667,58.04166666666666,5.3,2.591666666666667,70.04166666666667,0,0,0,0,1,0,0
20110209,0.02837500000000001,0.019775000000000008,0.5774999999999999,0.005900000000000003,53.025,124.66666666666669,68.16666666666667,58.04166666666666,29.375,0.0,2.9333333333333336,57.875,0,0,0,0,0,0,1
20110210,0.045,0.009230769230769235,0.6849999999999998,0.005700000000000004,59.6,68.16666666666667,58.04166666666666,29.375,72.0,0.0,2.5041666666666664,57.83333333333334,0,0,0,0,0,1,0
20110211,0.04035,0.01422500000000001,0.7474999999999998,0.006100000000000004,67.275,58.04166666666666,29.375,72.0,36.91666666666666,0.0,2.933333333333333,49.75,0,0,0,0,0,0,1
20110212,0.027650000000000008,0.01997500000000001,0.53,0.0053000000000000035,50.45,29.375,72.0,36.91666666666666,211.91666666666663,0.0,2.8625000000000003,46.875,0,0,0,0,0,0,1
20110213,0.040025,0.010100000000000005,0.6575,0.005700000000000003,53.625,72.0,36.91666666666666,211.91666666666663,267.1666666666667,0.0,2.5791666666666666,41.66666666666666,0,0,0,0,0,0,1
20110214,0.051675000000000006,0.005100000000000003,0.8574999999999999,0.006100000000000003,61.575,36.91666666666666,211.91666666666663,267.1666666666667,214.5,0.0,3.4458333333333333,40.083333333333336,0,0,0,0,0,0,1
20110215,0.05635000000000001,0.008025000000000004,0.97,0.006950000000000003,78.925,211.91666666666663,267.1666666666667,214.5,186.45833333333331,0.0,3.7291666666666674,42.125,0,0,0,0,0,0,1
20110216,0.06147499999999999,0.005700000000000003,1.025,0.006550000000000003,70.4,267.1666666666667,214.5,186.45833333333331,190.25,0.0,2.3,46.79166666666666,0,0,0,0,0,0,1
20110217,0.049925,0.011000000000000006,0.85,0.006500000000000003,75.1,214.5,186.45833333333331,190.25,359.41666666666674,0.0,1.7083333333333337,72.25,0,0,0,0,1,0,0
20110218,0.059825,0.008025000000000004,1.06,0.008425000000000005,95.7,186.45833333333331,190.25,359.41666666666674,492.75,0.0,1.7041666666666668,63.70833333333334,0,0,0,1,0,0,0
20110219,0.06023076923076924,0.009900000000000004,1.0799999999999998,0.008975000000000006,90.4,190.25,359.41666666666674,492.75,397.29166666666674,0.0,1.5541666666666665,61.83333333333334,0,0,0,1,0,0,0
20110220,0.04769230769230768,0.01582500000000001,0.9075,0.007175000000000003,62.575,359.41666666666674,492.75,397.29166666666674,417.45833333333326,0.0,1.583333333333333,75.33333333333333,0,0,0,1,0,0,0
20110221,0.050875,0.01605000000000001,0.7024999999999999,0.005825000000000003,47.825,492.75,397.29166666666674,417.45833333333326,128.33333333333334,0.0,1.8291666666666664,74.625,0,0,0,0,0,0,1
20110222,0.074525,0.0063250000000000025,1.1324999999999998,0.008025000000000004,75.55,397.29166666666674,417.45833333333326,128.33333333333334,70.375,0.0,1.7333333333333332,69.29166666666667,0,0,0,1,0,0,0
20110223,0.082025,0.007400000000000001,1.2099999999999995,0.008950000000000005,93.925,417.45833333333326,128.33333333333334,70.375,79.70833333333333,0.0,1.5583333333333331,73.41666666666667,0,0,0,0,0,1,0
20110224,0.06470000000000001,0.012950000000000008,0.8925000000000001,0.007175000000000003,60.95,128.33333333333334,70.375,79.70833333333333,54.375,0.0,1.85,51.91666666666666,0,0,0,0,1,0,0
20110225,0.032875000000000015,0.02067500000000001,0.56,0.004375000000000002,51.15,70.375,79.70833333333333,54.375,19.08333333333333,0.0,2.525,45.875,0,0,0,0,0,1,0
20110226,0.048150000000000005,0.013550000000000006,0.64,0.005375000000000003,50.875,79.70833333333333,54.375,19.08333333333333,23.375,0.0,3.1,37.29166666666666,0,0,0,0,0,0,1
20110227,0.035025000000000014,0.017150000000000006,0.5524999999999999,0.0036000000000000016,30.05,54.375,19.08333333333333,23.375,25.5,0.0,2.229166666666667,36.875,0,0,0,0,0,1,0
20110228,0.030375000000000006,0.019950000000000013,0.4624999999999999,0.0032250000000000013,13.875,19.08333333333333,23.375,25.5,17.125,0.0,3.458333333333333,37.708333333333336,0,0,0,0,0,0,1
20110301,0.02757500000000001,0.019775000000000008,0.53,0.0037750000000000023,32.825,23.375,25.5,17.125,60.45833333333334,0.0,3.141666666666667,40.458333333333336,0,0,0,0,0,0,1
20110302,0.023950000000000013,0.02602500000000001,0.4200000000000001,0.004925000000000003,30.225,25.5,17.125,60.45833333333334,96.375,0.0,2.183333333333333,39.41666666666666,0,0,0,1,0,0,0
20110303,0.02740000000000001,0.024450000000000017,0.4750000000000001,0.005100000000000002,32.925,17.125,60.45833333333334,96.375,14.157894736842106,0.0,1.7874999999999996,44.70833333333334,0,0,0,0,0,0,1
20110304,0.037150000000000016,0.02090000000000001,0.6050000000000001,0.006500000000000003,46.15,60.45833333333334,96.375,14.157894736842106,19.33333333333333,0.0,2.295833333333333,48.54166666666666,0,0,0,0,0,1,0
20110305,0.047475,0.012575000000000006,0.675,0.00625641025641026,52.025,96.375,14.157894736842106,19.33333333333333,16.695652173913047,0.0,1.6541666666666666,53.20833333333334,0,0,0,0,0,1,0
20110306,0.04029999999999999,0.01817500000000001,0.6425000000000002,0.00725641025641026,63.225,14.157894736842106,19.33333333333333,16.695652173913047,22.75,0.1,2.5166666666666666,58.29166666666666,0,0,0,0,0,1,0
20110307,0.02715000000000001,0.028275000000000005,0.52,0.005225000000000003,55.85,19.33333333333333,16.695652173913047,22.75,47.95833333333334,0.0,2.091666666666667,49.75,0,0,0,0,0,1,0
20110308,0.033425,0.02412500000000001,0.515,0.005700000000000003,45.125,16.695652173913047,22.75,47.95833333333334,101.91666666666669,0.0,2.404166666666667,48.0,0,0,0,0,0,1,0
20110309,0.02655000000000001,0.028225000000000014,0.4000000000000001,0.004500000000000002,44.175,22.75,47.95833333333334,101.91666666666669,280.375,0.0,2.3291666666666666,46.79166666666666,1,0,0,0,0,0,0
20110310,0.040025000000000005,0.01940000000000001,0.6050000000000001,0.006850000000000004,51.2,47.95833333333334,101.91666666666669,280.375,159.75,0.0,3.358333333333334,40.0,1,0,0,0,0,0,0
20110311,0.046625,0.01572500000000001,0.74,0.006350000000000004,59.525,101.91666666666669,280.375,159.75,15.041666666666664,0.0,1.825,44.625,0,0,0,1,0,0,0
20110312,0.05317499999999999,0.022900000000000014,0.7849999999999999,0.009487179487179493,78.7,280.375,159.75,15.041666666666664,16.041666666666668,0.0,2.254166666666667,53.83333333333334,0,0,0,0,0,1,0
20110313,0.041725,0.027625000000000004,0.6350000000000001,0.006897435897435901,59.55,159.75,15.041666666666664,16.041666666666668,42.04166666666666,0.0,2.0625000000000004,43.625,0,0,0,0,0,1,0
20110314,0.041325000000000014,0.01947500000000001,0.6000000000000001,0.004769230769230772,77.65,15.041666666666664,16.041666666666668,42.04166666666666,113.35,0.0,3.3750000000000004,61.625,0,0,0,0,0,0,1
20110315,0.02327500000000001,0.02567500000000001,0.41500000000000015,0.004282051282051285,66.3,16.041666666666668,42.04166666666666,113.35,95.62533535908652,0.0,3.341666666666667,23.83333333333333,0,0,0,0,1,0,0
20110316,0.02187500000000001,0.028275000000000005,0.3900000000000001,0.0038250000000000024,36.925,42.04166666666666,113.35,95.62533535908652,95.62533535908652,12.0,3.220833333333333,59.91666666666666,1,0,0,0,0,0,0
20110317,0.032450000000000014,0.023775000000000008,0.48,0.004575000000000003,37.95,113.35,95.62533535908652,95.62533535908652,95.62533535908652,16.9,6.916666666666668,76.20833333333333,0,1,0,0,0,0,0
20110318,0.048325,0.01775000000000001,0.6375000000000001,0.0064250000000000045,45.675,95.62533535908652,95.62533535908652,95.62533535908652,20.555555555555557,2.4000000000000004,3.0833333333333344,78.91666666666667,0,0,0,0,1,0,0
20110319,0.033600000000000005,0.02295000000000001,0.5100000000000001,0.004950000000000002,272.05,95.62533535908652,95.62533535908652,20.555555555555557,17.958333333333332,0.0,3.1833333333333336,56.5,0,0,0,0,0,0,1
20110320,0.03325641025641026,0.01895000000000001,0.5075000000000001,0.003425000000000002,176.675,95.62533535908652,20.555555555555557,17.958333333333332,21.26086956521739,0.0,3.7875,39.125,0,0,0,0,0,0,1
20110321,0.03807499999999999,0.018800000000000008,0.6425000000000002,0.005125000000000003,142.625,20.555555555555557,17.958333333333332,21.26086956521739,10.375,0.0,3.229166666666668,39.54166666666666,0,0,0,0,0,0,1
20110322,0.02105000000000001,0.030325000000000005,0.3850000000000001,0.004075000000000002,43.575,17.958333333333332,21.26086956521739,10.375,22.20833333333333,0.0,2.7500000000000004,53.66666666666666,0,0,0,0,0,0,1
20110323,0.031075000000000012,0.02560000000000002,0.4925000000000002,0.004925000000000002,47.55,21.26086956521739,10.375,22.20833333333333,61.0,0.0,2.270833333333334,64.0,0,0,0,0,0,1,0
20110324,0.037925000000000014,0.017050000000000006,0.6074999999999998,0.005400000000000004,56.7,10.375,22.20833333333333,61.0,23.66666666666667,0.0,2.608333333333333,65.83333333333333,0,0,0,0,0,1,0
20110325,0.02462500000000001,0.02665000000000001,0.415,0.003975000000000002,49.6,22.20833333333333,61.0,23.66666666666667,46.75,0.0,3.9166666666666665,40.833333333333336,0,0,0,0,0,0,1
20110326,0.033600000000000005,0.02550000000000001,0.5128205128205128,0.0049000000000000024,47.975,61.0,23.66666666666667,46.75,80.08333333333333,0.0,4.241666666666666,42.833333333333336,0,0,0,0,0,1,0
20110327,0.034350000000000006,0.025275000000000013,0.4846153846153848,0.005700000000000004,45.125,23.66666666666667,46.75,80.08333333333333,103.1,0.0,4.308333333333334,38.083333333333336,0,0,0,0,0,0,1
20110328,0.03835,0.024200000000000017,0.5487179487179487,0.0051500000000000035,55.825,46.75,80.08333333333333,103.1,225.22222222222226,0.0,3.225,50.33333333333334,0,0,0,0,0,1,0
20110329,0.04475000000000001,0.02052500000000001,0.6128205128205129,0.004900000000000003,67.825,80.08333333333333,103.1,225.22222222222226,37.69565217391305,0.0,3.220833333333333,43.875,0,0,0,0,0,0,1
20110330,0.05025,0.02572500000000001,0.6743589743589744,0.009675000000000005,92.275,103.1,225.22222222222226,37.69565217391305,62.54166666666666,0.0,3.5250000000000004,43.54166666666666,0,0,0,0,1,0,0
20110331,0.06305000000000001,0.01872500000000001,0.9275,0.011500000000000008,135.2,225.22222222222226,37.69565217391305,62.54166666666666,131.6,0.0,2.9666666666666672,59.66666666666666,0,0,0,0,0,1,0
20110401,0.06307500000000002,0.027750000000000004,0.8230769230769232,0.008400000000000005,93.28205128205127,37.69565217391305,62.54166666666666,131.6,129.375,0.0,3.254166666666667,74.29166666666667,0,0,0,0,0,1,0
20110402,0.06342500000000004,0.011725000000000005,0.7974358974358974,0.007550000000000005,99.69230769230771,62.54166666666666,131.6,129.375,210.75,0.0,4.683333333333334,42.25,0,0,0,0,0,0,1
20110403,0.05075,0.02277500000000001,0.7615384615384614,0.006675000000000003,90.35897435897436,131.6,129.375,210.75,133.66666666666666,0.0,4.004166666666666,29.58333333333333,0,0,0,0,0,0,1
20110404,0.05422500000000001,0.01805000000000001,0.6692307692307693,0.006575000000000003,77.51282051282051,129.375,210.75,133.66666666666666,95.62533535908652,0.0,3.1625,39.0,0,0,0,0,0,0,1
20110405,0.06205,0.01777500000000001,0.7897435897435896,0.006975000000000004,65.58974358974359,210.75,133.66666666666666,95.62533535908652,39.75,0.0,2.975,37.0,0,0,0,1,0,0,0
20110406,0.063225,0.018925000000000008,0.7333333333333332,0.007675000000000005,62.82051282051282,133.66666666666666,95.62533535908652,39.75,98.76923076923076,0.0,4.025,49.83333333333334,0,0,0,0,0,1,0
20110407,0.046500000000000014,0.012575000000000006,0.5900000000000002,0.0037250000000000017,23.923076923076927,95.62533535908652,39.75,98.76923076923076,20.347826086956523,5.0,2.7625,51.16666666666666,0,0,0,0,0,1,0
20110408,0.03582500000000001,0.022500000000000013,0.525,0.004125000000000002,48.230769230769226,39.75,98.76923076923076,20.347826086956523,21.45833333333333,0.0,1.8375,56.58333333333334,0,0,0,0,0,1,0
20110409,0.051794871794871813,0.01907500000000001,0.6675,0.007350000000000005,76.78947368421052,98.76923076923076,20.347826086956523,21.45833333333333,107.83333333333331,0.0,4.008333333333334,27.125,0,0,0,0,0,0,1
20110410,0.04328205128205128,0.031150000000000008,0.6824999999999998,0.007175000000000003,99.10526315789473,20.347826086956523,21.45833333333333,107.83333333333331,166.79166666666666,0.0,3.6333333333333337,28.70833333333333,0,0,0,0,0,0,1
20110411,0.029250000000000012,0.029025000000000006,0.4675000000000002,0.0040250000000000025,72.97435897435899,21.45833333333333,107.83333333333331,166.79166666666666,119.73333333333332,0.0,3.6875,46.875,0,0,0,0,0,1,0
20110412,0.042024999999999986,0.02082500000000001,0.5874999999999999,0.006375000000000003,64.33333333333333,107.83333333333331,166.79166666666666,119.73333333333332,28.4,5.800000000000002,3.1833333333333336,59.29166666666666,0,0,0,0,0,1,0
20110413,0.050850000000000006,0.030625,0.68,0.008675000000000006,78.48717948717949,166.79166666666666,119.73333333333332,28.4,91.66666666666669,0.0,3.7208333333333337,37.66666666666666,0,0,0,0,0,0,1
20110414,0.05640000000000001,0.027175000000000008,0.665,0.009050000000000006,74.7948717948718,119.73333333333332,28.4,91.66666666666669,60.30434782608695,0.0,3.095833333333333,43.45833333333334,0,0,0,0,0,1,0
20110415,0.03955,0.02117500000000001,0.5525000000000001,0.005225000000000003,61.769230769230774,28.4,91.66666666666669,60.30434782608695,18.125,1.0,3.3083333333333336,51.875,0,0,0,0,1,0,0
20110416,0.033375,0.026850000000000013,0.4307692307692309,0.004075000000000002,74.51282051282051,91.66666666666669,60.30434782608695,18.125,77.58333333333333,0.5,2.833333333333333,66.79166666666667,0,0,0,0,0,1,0
20110417,0.03417500000000001,0.032250000000000015,0.4743589743589745,0.004475000000000002,70.225,60.30434782608695,18.125,77.58333333333333,146.20833333333334,0.0,3.1541666666666663,58.375,0,0,0,0,0,1,0
20110418,0.030125000000000006,0.026650000000000014,0.4300000000000001,0.003200000000000001,32.35,18.125,77.58333333333333,146.20833333333334,125.76923076923076,0.0,3.0,57.875,0,0,0,0,0,1,0
